id,title,avgvote,releaseyear,tagline
765,Evil Dead II,7.500000,1987,Kiss Your Nerves Good-Bye!
76617,Texas Chainsaw 3D,5.500000,2013,Evil wears many faces.
76640,The Last Stand,5.600000,2013,Not in his town. Not on his watch.
76649,Pompeii,5.400000,2014,No warning. No escape.
76696,Sidewalls,7.100000,2011,
766,Army of Darkness,7.100000,1992,Trapped in time. Surrounded by evil. Low on gas.
76726,Chronicle,6.100000,2012,What are you capable of?
76758,The Flowers of War,7.300000,2011,
767,Harry Potter and the Half-Blood Prince,6.900000,2009,Dark Secrets Revealed
768,From Hell,6.300000,2001,Only the legend will survive.
769,Goodfellas,7.600000,1990,Three Decades of Life in the Mafia.
76,Before Sunrise,7.300000,1995,Can the greatest moment of your life last only one night?
77016,End of Watch,6.800000,2012,Every moment of your life they stand watch
770,Gone with the Wind,6.800000,1939,The greatest romance of all time!
77117,Sunny,8.500000,2011,
77174,ParaNorman,6.500000,2012,It's all fun and games until someone raises the dead.
771,Home Alone,6.500000,1990,A Family Comedy Without the Family.
77221,Black Gold,6.300000,2011,
77234,The Numbers Station,5.600000,2013,The code has never been compromised. Until now.
772,Home Alone 2: Lost In New York,5.800000,1992,He's up past his bedtime in the city that never sleeps.
77338,Intouchables,7.900000,2011,Sometimes you have to reach into someone else's world to find out what's missing in your own.
7735,The Wave,7.700000,2008,
7737,Resident Evil: Extinction,6.100000,2007,The Extinction Is Coming...
773,Little Miss Sunshine,6.900000,2006,Everyone just pretend to be normal.
77459,A Monster in Paris,7.000000,2011,
77462,A Happy Event,6.200000,2011,
77495,Sleep Tight,7.500000,2011,Someone is watching over you
77561,EVA,7.300000,2011,You can't program what you feel.
775,A Trip to the Moon,7.800000,1902,
77663,Killing Season,5.300000,2013,The purest form of war is one on one.
77805,Lovelace,6.100000,2013,The truth goes deeper than you think.
77866,Contraband,6.100000,2012,What would you hide to protect your family?
77875,Playing for Keeps,5.700000,2012,
77877,The Lucky One,6.500000,2012,
77878,The Lady,7.500000,2011,From House Arrest to Parliament
77879,The Reunion,6.100000,2011,Last Chance. Long Odds.
77883,The Possession,5.800000,2012,Fear The Demon That Doesn't Fear God
77887,Hawaiian Vacation,6.500000,2011,
77930,Magic Mike,5.500000,2012,Work all day. Work it all night.
77931,The Smurfs 2,5.800000,2013,Get ready to get naughty!
77941,I soliti idioti,4.900000,2011,
77948,The Cold Light of Day,5.100000,2012,Be careful who you trust.
77949,The Awakening,6.300000,2011,Sometimes dead does not mean gone.
77950,Turbo,6.100000,2013,SLO NO MO
77951,Walking With Dinosaurs,5.800000,2013,The Greatest Adventure in 70 Million Years
77953,The Campaign,5.600000,2012,May The Best Loser Win.
77987,Only God Forgives,5.200000,2013,Time to Meet The Devil
77,Memento,7.500000,2000,Some memories are best forgotten.
78049,The Scorpion King 3: Battle for Redemption,5.000000,2012,From the Producers of The Mummy
780,The Passion of Joan of Arc,8.300000,1928,
78215,Into the White,6.500000,2012,
782,Gattaca,7.000000,1997,There is no gene for the human spirit.
78383,Nurse 3-D,5.400000,2014,Your pain is her pleasure.
7839,Wedding Daze,6.000000,2006,
783,Gandhi,7.000000,1982,His Triumph Changed The World Forever.
7840,"10,000 BC",5.400000,2008,The legend. The battle. The first hero.
78476,My Worst Nightmare,5.900000,2011,
78480,Monsieur Lazhar,6.200000,2011,
78571,Being Flynn,5.600000,2012,We're All Works In Progress
7857,Amarcord,8.800000,1973,The Fantastic World of Fellini!
7859,Half Nelson,6.300000,2006,Secrets don't let go.
78604,Michael,7.800000,2011,
7861,Outsourced,5.300000,2006,
7862,The Counterfeiters,7.100000,2007,
7863,Shine,6.800000,1996,
78698,Big Miracle,6.600000,2012,A family of whales trapped beneath the ice. One unforgettable rescue.
786,Almost Famous,6.700000,2000,Experience it. Enjoy it. Just don't fall for it.
7873,Harsh Times,5.900000,2005,Take A Ride To The Edge
7874,Black Snake Moan,6.300000,2006,To save his soul he must save hers.
787,Mr. & Mrs. Smith,6.300000,2005,Smart and sexy.
788,Mrs. Doubtfire,6.600000,1993,She makes dinner. She does windows. She reads bedtime stories. She's a blessing... in disguise.
78,Blade Runner,7.600000,1982,Man has made his match... now it's his problem.
790,The Fog,6.600000,1980,It is night. It is cold. It is coming.
79108,Starbuck,7.100000,2011,
79120,Weekend,7.900000,2011,A (sort of) love story between two guys over a cold weekend in October.
7913,Rang De Basanti,8.000000,2006,A Generation Awakens
7916,Far Cry,3.800000,2008,
791,The Fog,4.800000,2005,Their PAST Has Come Back To HAUNT THEM
79218,Ice Age: A Mammoth Christmas,6.800000,2011,"Why am I on Santa's naughty list? Why? Why?"
792,Platoon,7.100000,1986,The first casualty of war is innocence.
79316,Devil's Due,5.600000,2014,The Devil Always Gets His Due
793,Blue Velvet,7.200000,1986,It's a strange world.
7942,"Run, Fatboy, Run",6.500000,2007,Love. Commitment. Responsibility. There's nothing he won't run away from.
79433,Ronal the Barbarian,6.300000,2011,"Babes, balls and muscles in 3D for the whole family"
79464,Rockstar,8.000000,2011,
794,The Omen,7.100000,1976,It is the greatest mystery of all because no human being will ever solve it.
79548,Gone,5.600000,2012,No one believes her. Nothing will stop her.
79553,The Front Line,7.300000,2011,Last Battle of the Korean War
795,City of Angels,6.300000,1998,She didn't believe in angels until she fell in love with one.
79628,TT3D: Closer to the Edge,8.800000,2011,Just because you're breathing doesn't mean you're alive.
79694,The Apparition,4.500000,2012,Once You Believe You Die
79697,Butter,6.200000,2011,"A comedy about sex, power and spreading the wealth."
796,Cruel Intentions,6.200000,1999,"In the game of seduction, There is only one rule: Never fall in love."
79707,Children Who Chase Lost Voices,7.800000,2011,
7972,Before the Devil Knows You're Dead,6.800000,2007,No one was supposed to get hurt.
7978,The Wolfman,5.400000,2010,When the moon is full the legend comes to life
7979,The Kite Runner,7.800000,2007,There is a way to be good again.
797,Persona,8.000000,1966,One of the ten greatest films of all time.
7980,The Lovely Bones,6.400000,2009,The story of a life and everything that came after...
79824,Love is Not Blind,6.100000,2011,
7984,In the Name of the Father,7.700000,1993,Falsely accused. Wrongly imprisoned. He fought for justice to clear his father's name.
7985,Penelope,6.500000,2006,A fairytale like no other.
79931,Adele: Live at the Royal Albert Hall,7.600000,2011,A live performance at the Royal Albert Hall in London.
79,Hero,6.500000,2002,One man's strength will unite an empire.
80015,Hollywoo,5.400000,2011,
80035,The Watch,5.200000,2012,Got Protection?
80038,Friends with Kids,6.000000,2012,Family doesn't always go according to plan.
8005,Robin Hood: Men in Tights,6.400000,1993,"The legend had it coming... Find out where Robin Hood put his Little John, what made Will Scarlet, and what did Friar Tuck into his tights that Maid Marion all of a quiver?"
8007,Behind Enemy Lines,5.900000,2001,His only weapon is his will to survive.
8009,Highlander,6.400000,1986,There can be only one.
8010,Highlander II: The Quickening,5.300000,1991,It's a kind of magic.
8011,Highlander: The Final Dimension,5.200000,1995,"Throughout time they have hunted each other fulfilling the prophecy, that there can be only one."
80125,Woman in Love,6.500000,2011,
8012,Get Shorty,6.600000,1995,"The mob is tough, but it’s nothing like show business."
80184,The Hidden Face,7.800000,2011,There are doors that should never be opened.
80188,Boy Wonder,5.800000,2010,Beware the Hero
801,"Good Morning, Vietnam",7.000000,1987,Time to rock it from the Delta to the DMZ!
80215,Indie Game: The Movie,7.200000,2012,
80271,LOL,6.000000,2012,"You can change your status, but not your heart."
80274,Ender's Game,6.900000,2013,This is not a game.
80278,The Impossible,6.700000,2012,Nothing is more powerful than the human spirit.
80280,[REC] 3: Genesis,4.800000,2012,You may kiss the bride.
802,Lolita,6.800000,1962,How did they ever make a movie of...
80304,Casa De Mi Padre,6.600000,2012,Funniest movie you'll ever read.
80321,Madagascar 3: Europe's Most Wanted,6.300000,2012,"Six years ago, they disappeared without a trace. Next summer, they finally resurface."
80379,Louis C.K.: Live at the Beacon Theater,8.400000,2011,Buy The Thing
80384,Breaking Wind,4.500000,2012,Love Stinks!
80389,Get the Gringo,6.000000,2012,The odds are against him. So is everyone else.
80410,In the Name of the King 2: Two Worlds,4.500000,2011,Fight to the End
8046,Gigli,3.800000,2003,
804,Roman Holiday,7.700000,1953,Romance in romantic Rome!
8051,Punch-Drunk Love,6.900000,2002,
80527,Stargate SG-1 Children of the Gods - Final Cut,7.400000,2009,Unlock The Universe
8052,Hard Eight,7.200000,1996,"When good luck is a long shot, you have to hedge your bets."
8053,The Three Burials of Melquiades Estrada,7.200000,2005,
8054,The Imaginarium of Doctor Parnassus,6.400000,2009,
8055,The Reader,6.700000,2008,Behind the mystery lies a truth that will make you question everything you know.
80585,Rock of Ages,5.600000,2012,Nothin' but a good time
80591,W.E.,6.300000,2012,Their affair ignited a scandal. Their passion brought down an empire.
805,Rosemary's Baby,6.800000,1968,Pray for Rosemary's Baby
8065,21,6.200000,2008,They proved the Vegas Blackjack System was beatable...by beating the hell out of it.
8066,Stay,7.100000,2005,
8067,A Life Less Ordinary,6.000000,1997,
8068,Desperado,6.400000,1995,"When the smoke clears, it just means he's reloading."
8069,Barbarella,5.500000,1968,See Barbarella do her thing!
806,The Omen,5.500000,2006,A new generation of terror
8072,Alphaville,7.100000,1965,
80767,Jiro Dreams of Sushi,7.600000,2011,
8077,Alien³,6.000000,1992,The bitch is back.
8078,Alien: Resurrection,5.900000,1997,It's already too late.
8079,Om Shanti Om,7.800000,2007,"For some dreams, one lifetime is not enough"
807,Se7en,7.500000,1995,Seven deadly sins. Seven ways to die.
8080,Suspect Zero,4.800000,2004,Your Number is Up.
8088,Broken Embraces,7.300000,2009,
808,Shrek,6.800000,2001,The greatest fairy tale never told.
8090,Untraceable,5.600000,2008,A cyber killer has finally found the perfect accomplice: You.
8092,This Boy's Life,6.600000,1993,A true story based on the award-winning book by Tobias Wolff.
8095,Cleopatra,6.900000,1963,The motion picture the world has been waiting for!
809,Shrek 2,6.200000,2004,Once upon another time...
80,Before Sunset,7.300000,2004,What if you had a second chance with the one that got away?
81003,Kung Fu Panda: Secrets of the Masters,6.200000,2011,An All-New Awesome Adventure!
81005,Jack the Giant Slayer,5.500000,2013,Prepare for a giant adventure
81025,Salmon Fishing in the Yemen,6.400000,2011,Make the Improbable Possible
810,Shrek the Third,5.800000,2007,Who's ready for Thirds?
81188,Rise of the Guardians,6.600000,2012,You better believe.
811,Silent Running,6.900000,1972,Amazing companions on an incredible journey...that journeys beyond imagination!
81250,Geek Charming,5.700000,2011,
812,Aladdin,7.000000,1992,Wish granted!
8130,Desperately Seeking Susan,6.000000,1985,Roberta is desperate to be Susan. Susan is wanted by the mob. The mob finds Roberta instead...
81342,Delicacy,7.600000,2011,"A new romantic comedy about Love, Fate, and other Delicacies"
81390,A Lonely Place to Die,6.300000,2011,"Out here, there's nowhere to hide."
813,Airplane!,6.600000,1980,"What's slower than a speeding bullet, and able to hit tall buildings at a single bound?"
81446,The Baytown Outlaws,6.100000,2012,A Southern Whip-Ass Extravaganza!
81481,Silenced,8.400000,2011,"The hideous truth, concealed far too long."
814,An American Werewolf in London,6.700000,1981,Beware the Moon.
816,Austin Powers: International Man of Mystery,6.300000,1997,"If he were any cooler, he'd still be frozen, baby!"
81796,Lockout,5.900000,2012,Take no prisoners.
817,Austin Powers: The Spy Who Shagged Me,5.900000,1999,"I'm back, baby!"
81836,To Rome with Love,5.700000,2012,
81870,The Flying Swords of Dragon Gate,6.300000,2011,Jet Li and Tsui Hark are back together.
818,Austin Powers in Goldmember,6.100000,2002,He's still evil... He's still deadly... and he's still surrounded by frickin' idiots!
8193,Napoleon Dynamite,6.600000,2004,He's out to prove he's got nothing to prove.
8194,A Guide To Recognizing Your Saints,6.900000,2006,Sometimes the only way to move forward is to go back.
8195,Ronin,6.600000,1998,Your ally could become your enemy.
8197,Midnight in the Garden of Good and Evil,6.300000,1997,
819,Sleepers,7.100000,1996,When friendship runs deeper than blood.
81,Nausicaä of the Valley of the Wind,7.900000,1984,
8202,Æon Flux,5.500000,2005,The Perfect World Meets The Perfect Assassin
8204,The Spiderwick Chronicles,6.000000,2008,Their World Is Closer Than You Think.
820,JFK,7.400000,1991,The story that won’t go away.
821,Judgment at Nuremberg,7.200000,1961,The event the world will never forget.
8224,8MM,6.000000,1999,You can't prepare for where the truth will take you.
82390,The Paperboy,5.100000,2012,
823,Jin-Roh: The Wolf Brigade,7.200000,2000,Jin-Roh The Wolf Brigade
82424,Small Fry,6.600000,2011,
82450,Hamilton - In the Interest of the Nation,6.600000,2012,
8247,Jumper,5.800000,2008,anywhere is possible.
82485,Transit,5.400000,2012,This is not a perfect getaway.
824,Moulin Rouge,6.900000,2001,Club Moulin Rouge - an experience you won't forget!
82505,House at the End of the Street,5.800000,2012,Fear reaches out... for the girl next door.
82507,Sinister,6.400000,2012,"Once you see him, nothing can save you."
82525,Savages,5.900000,2012,Young Beautiful Deadly.
82532,"Jeff, Who Lives at Home",5.700000,2011,The first step to finding your destiny is leaving your mother's basement.
82633,Lawless,6.400000,2012,"When the law became corrupt, outlaws became heroes."
82650,Diary of a Wimpy Kid: Dog Days,5.800000,2012,School's Out for the summer
82654,Warm Bodies,6.200000,2013,Cold body. Warm heart.
82657,7500,5.600000,2014,"At 30,000 feet. There's Nowhere to Run."
8265,Welcome to the Sticks,6.900000,2008,
82675,Taken 2,5.900000,2012,First they took his daughter. Now they're coming for him.
82679,Fun Size,5.800000,2012,Some people just can't handle Halloween.
82682,Gangster Squad,6.000000,2013,No Names. No Badges. No Mercy.
82684,Chasing Mavericks,7.100000,2012,Legends Start Somewhere
82687,The Guilt Trip,5.500000,2012,Get ready for one mother of a road trip
82690,Wreck-It Ralph,6.800000,2012,The story of a regular guy just looking for a little wreck-ognition.
82693,Silver Linings Playbook,6.700000,2012,Watch For The Signs
82695,Les Misérables,6.800000,2012,Fight. Dream. Hope. Love.
82696,Hope Springs,5.400000,2012,
826,The Bridge on the River Kwai,7.100000,1957,Be Happy in Your Work...
82700,After Earth,5.200000,2013,"DANGER IS REAL, FEAR IS A CHOICE"
82702,How to Train Your Dragon 2,8.200000,2014,The training is over.
82703,Mr. Peabody & Sherman,7.200000,2014,He's Leaving His Mark On History
8270,The Lookout,7.400000,2007,Whoever has the money has the power
8271,Disturbia,6.400000,2007,"The quieter the street, the darker the secrets...."
